Datetime,Open,High,Low,Close,intvwap,Volume,v
25-04-2023 15:15,1664.35,1665.4,1662,1663.5,1663.01,1156770,25174295
26-04-2023 09:15,1660.4,1666.7,1655.05,1659.1,1660.64,1835442,1835442
26-04-2023 09:30,1658.75,1661.5,1658.3,1658.55,1659.76,1158107,2993549
26-04-2023 09:45,1658.65,1661.85,1657.55,1660.75,1659.83,434181,3427730
26-04-2023 10:00,1660.8,1660.8,1657.65,1659.9,1658.79,647001,4074731
26-04-2023 10:15,1660,1664.5,1659,1664.5,1661.8,630266,4704997
26-04-2023 10:30,1664.4,1667.35,1663.55,1665.75,1665.21,413033,5118030
26-04-2023 10:45,1665.7,1667.95,1664.65,1666.4,1665.77,529662,5647692
26-04-2023 11:00,1666.45,1669.8,1664.6,1668.5,1666.96,541410,6189102
26-04-2023 11:15,1668.6,1670.55,1667.25,1667.3,1668.98,404412,6593514
26-04-2023 11:30,1667.2,1669.3,1666.2,1668.35,1667.55,438049,7031563
26-04-2023 11:45,1668.2,1670.2,1667.15,1668.4,1668.78,385241,7416804
26-04-2023 12:00,1668.3,1668.4,1665,1665.2,1667.27,185466,7602270
26-04-2023 12:15,1665.7,1669,1665.05,1668.6,1667.64,264111,7866381
26-04-2023 12:30,1668.55,1672.65,1668.2,1671.3,1670.96,417754,8284135
26-04-2023 12:45,1671.25,1672.95,1667.25,1668.9,1669.66,723390,9007525
26-04-2023 13:00,1668.75,1670.7,1668.35,1670.3,1669.29,241606,9249131
26-04-2023 13:15,1670.25,1671.8,1668.4,1669.55,1670.11,399150,9648281
26-04-2023 13:30,1669.5,1671.05,1667.55,1669.9,1669.13,781208,10429489
26-04-2023 13:45,1669.8,1671.45,1669,1670.1,1670.26,347588,10777077
26-04-2023 14:00,1669.95,1671.7,1668.25,1671.65,1669.83,570828,11347905
26-04-2023 14:15,1671.5,1673.3,1668.3,1669.6,1670.84,367779,11715684
26-04-2023 14:30,1669.55,1671.15,1668.5,1669.55,1669.41,351305,12066989
26-04-2023 14:45,1669.6,1671.8,1668.2,1670.1,1670.02,779868,12846857
26-04-2023 15:00,1670,1673.5,1669.05,1673.2,1670.94,429726,13276583
26-04-2023 15:15,1673.25,1675,1670.25,1675,1672.71,419745,13696328
27-04-2023 09:15,1670.2,1676.3,1667.55,1673.35,1670.95,883125,883125
27-04-2023 09:30,1673.6,1674.75,1669.3,1671.6,1672.04,716997,1600122
27-04-2023 09:45,1672.35,1673.65,1669.1,1670.35,1671.67,1473652,3073774
27-04-2023 10:00,1670.55,1675.25,1670.55,1673.5,1672.9,1124095,4197869
27-04-2023 10:15,1672.95,1674.2,1671.55,1672.6,1672.74,268012,4465881
27-04-2023 10:30,1672.85,1675.15,1670,1670,1672.64,515822,4981703
27-04-2023 10:45,1670.15,1675.75,1669.55,1671.4,1672.68,1911613,6893316
27-04-2023 11:00,1671.45,1673.8,1669.7,1671,1671.33,1768961,8662277
27-04-2023 11:15,1671.45,1674.1,1670.1,1672.75,1672.11,1338831,10001108
27-04-2023 11:30,1672.65,1674.2,1671.7,1672.15,1672.78,892219,10893327
27-04-2023 11:45,1672.4,1673.35,1670.35,1671.5,1671.77,707844,11601171
27-04-2023 12:00,1671.05,1672,1667.55,1668.4,1669.77,309266,11910437
27-04-2023 12:15,1668.35,1668.9,1665.85,1668.7,1667.74,583897,12494334
27-04-2023 12:30,1669,1671.9,1669,1671.4,1670.26,852501,13346835
27-04-2023 12:45,1671.15,1671.8,1667.4,1669.2,1668.94,655107,14001942
27-04-2023 13:00,1669.15,1671.95,1669,1670.8,1670.44,373084,14375026
27-04-2023 13:15,1671,1675,1670.8,1674.6,1674.12,405290,14780316
27-04-2023 13:30,1674.7,1676.4,1672.35,1675.25,1674.68,983047,15763363
27-04-2023 13:45,1675.15,1676.8,1671.5,1676.55,1673.8,1479006,17242369
27-04-2023 14:00,1676.4,1678.65,1675,1675.25,1676.66,493614,17735983
27-04-2023 14:15,1675.3,1675.55,1671.45,1673,1673.6,621066,18357049
27-04-2023 14:30,1673.1,1675.8,1672.05,1674.4,1673.65,1328472,19685521
27-04-2023 14:45,1674.35,1678.7,1672.6,1677.15,1675.73,767581,20453102
27-04-2023 15:00,1677.05,1681,1676.35,1680,1679.13,1785641,22238743
27-04-2023 15:15,1679.95,1685.15,1678.55,1680,1683.07,1626048,23864791
28-04-2023 09:15,1682,1682.5,1670.7,1672.45,1675.02,1643799,1643799
28-04-2023 09:30,1673.1,1678.5,1672.45,1677.8,1675.34,644332,2288131
28-04-2023 09:45,1677.75,1678.9,1676,1677.5,1677.38,376445,2664576
28-04-2023 10:00,1677.55,1679.5,1675.5,1675.6,1677.4,334758,2999334
28-04-2023 10:15,1675.65,1678.45,1675.55,1678.3,1677.19,186826,3186160
28-04-2023 10:30,1678.4,1678.5,1673.9,1674.8,1675.74,348162,3534322
28-04-2023 10:45,1674.9,1677.4,1674.75,1676.95,1676.07,231927,3766249
28-04-2023 11:00,1676.85,1677.75,1675.95,1676.4,1677.12,236128,4002377
28-04-2023 11:15,1676.35,1677,1674,1675.1,1675.46,604641,4607018
28-04-2023 11:30,1675.85,1676.9,1674.35,1675.5,1675.79,515336,5122354
28-04-2023 11:45,1675.45,1677.3,1673.55,1676.1,1675.63,327729,5450083
28-04-2023 12:00,1676.2,1678.1,1672,1677.65,1675.18,1282401,7460546
28-04-2023 12:30,1677.45,1679.2,1676,1679.2,1677.42,682974,8143520
28-04-2023 12:45,1679.25,1681.35,1677.3,1678.7,1679.66,327285,8470805
28-04-2023 13:00,1679.25,1681.5,1678.2,1678.7,1679.54,216551,8687356
28-04-2023 13:15,1678.65,1681.4,1677.8,1677.8,1679.84,850029,9537385
28-04-2023 13:30,1677.75,1679.85,1677.5,1679.4,1678.45,281494,9818879
28-04-2023 13:45,1679.2,1681.9,1679,1680.4,1680.54,448079,10266958
28-04-2023 14:00,1680.5,1682.15,1677.55,1678.5,1679.41,539124,10806082
28-04-2023 14:15,1678.45,1679.8,1676.5,1679.35,1678.34,206500,11012582
28-04-2023 14:30,1679.3,1685.7,1678.25,1685.7,1681.6,703612,11716194
28-04-2023 14:45,1685.55,1686.05,1678.6,1678.6,1682.03,647033,12363227
28-04-2023 15:00,1678.65,1689,1678.6,1686.9,1686.27,888814,13252041
28-04-2023 15:15,1686.65,1691,1685.65,1688.7,1689.41,704385,67183
02-05-2023 09:15,1687.25,1697.55,1685.35,1697.55,1691.92,723277,790460
02-05-2023 09:30,1697.6,1697.95,1694.2,1695.9,1695.94,464389,1254849
02-05-2023 09:45,1695.85,1698.4,1694.25,1697.3,1696.09,1047061,2301910
02-05-2023 10:00,1697.25,1698.9,1695.9,1696.9,1697.49,401924,2703834
02-05-2023 10:15,1696.8,1697.5,1693.55,1694.4,1695.44,252694,2956528
02-05-2023 10:30,1694,1694.8,1691,1692.9,1693.36,318733,3275261
02-05-2023 10:45,1692.8,1696.4,1692.75,1695.25,1694.71,529223,3804484
02-05-2023 11:00,1695.15,1696.5,1690,1691.4,1692.96,845726,4650210
02-05-2023 11:15,1691.25,1695,1691.05,1694.4,1693.28,509437,5159647
02-05-2023 11:30,1694.35,1695,1692.5,1694.75,1693.9,111960,5271607
02-05-2023 11:45,1694.7,1696,1692.85,1693.45,1694.61,224896,5496503
